VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,PUBorough,PUZone,PUservice_zone,DOBorough,DOZone,DOservice_zone
1,2023-01-20 17:40:43,2023-01-20 17:46:59,N,5.0,75,142,6.0,3.143,9.19,2.5,0.0,0.0,12.24,,0.0,26.68,2.0,2.0,2.75,Manhattan,Bloomingdale,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-09 00:52:15,2023-01-09 01:21:07,N,6.0,75,239,3.0,0.839,5.89,3.0,0.5,0.0,12.24,,0.3,24.68,2.0,2.0,2.75,Manhattan,Bloomingdale,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-24 09:36:10,2023-01-24 10:16:37,Y,3.0,7,41,1.0,2.49,6.89,3.75,0.5,0.0,0.0,,0.3,13.94,2.0,1.0,2.5,Queens,Steinway,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-07 19:59:41,2023-01-07 20:12:46,Y,5.0,138,41,0.0,1.976,4.69,1.0,0.0,1.03,17.0,,0.3,26.52,1.0,2.0,2.5,Queens,JFK Airport,Airports,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-17 09:35:53,2023-01-17 10:13:30,Y,2.0,7,181,0.0,1.576,9.66,2.75,0.0,0.0,12.24,,0.3,27.45,2.0,2.0,2.5,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-15 05:52:26,2023-01-15 06:05:22,N,1.0,75,142,2.0,3.922,12.39,0.0,0.5,0.0,6.55,,0.3,19.74,2.0,1.0,0.0,Manhattan,Bloomingdale,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-14 10:49:49,2023-01-14 11:18:06,Y,1.0,181,138,3.0,0.703,7.07,2.5,0.5,0.0,12.24,,0.0,25.06,1.0,1.0,2.75,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,JFK Airport,Airports
1,2023-01-15 06:06:59,2023-01-15 06:15:43,Y,4.0,142,181,6.0,2.494,7.48,3.75,0.5,0.83,17.0,,0.3,29.86,1.0,1.0,0.0,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-15 08:59:28,2023-01-15 09:33:59,Y,3.0,41,74,0.0,4.241,9.81,5.5,0.0,0.0,0.0,,0.0,15.31,2.0,2.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-04 19:42:50,2023-01-04 19:49:02,Y,4.0,239,75,3.0,0.257,4.34,0.0,0.0,1.83,9.5,,0.3,18.72,1.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-12 00:54:52,2023-01-12 01:18:34,N,1.0,74,181,5.0,2.342,8.8,6.0,0.0,0.0,17.0,,0.0,34.3,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-20 20:38:00,2023-01-20 21:03:34,N,5.0,138,74,5.0,0.283,4.5,5.0,0.5,0.0,12.24,,0.0,22.24,2.0,2.0,0.0,Queens,JFK Airport,Airports,Manhattan,Morningside Heights,Boro Zone
2,2023-01-19 02:46:53,2023-01-19 02:54:55,Y,4.0,7,138,9.0,3.124,9.83,3.0,0.5,2.25,0.0,,0.3,15.88,1.0,2.0,0.0,Queens,Steinway,Boro Zone,Queens,JFK Airport,Airports
2,2023-01-14 12:42:12,2023-01-14 12:56:51,N,99.0,181,41,2.0,2.525,7.77,0.5,0.0,0.0,0.0,,0.3,11.07,2.0,2.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-17 01:11:29,2023-01-17 01:52:51,Y,1.0,75,4,5.0,0.724,3.91,5.0,0.0,1.29,17.0,,0.3,30.25,1.0,2.0,2.75,Manhattan,Bloomingdale,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-13 14:54:05,2023-01-13 15:08:49,Y,5.0,41,74,4.0,1.141,3.71,2.0,0.5,1.06,0.0,,0.3,7.57,1.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-29 08:18:49,2023-01-29 08:36:26,Y,2.0,4,1,1.0,0.694,2.74,2.75,0.0,0.0,5.76,,0.0,11.25,2.0,2.0,0.0,Bronx,Allerton/Pelham Gardens,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-06 22:35:13,2023-01-06 23:15:15,Y,3.0,181,132,3.0,3.693,9.6,3.5,0.0,0.0,6.55,,0.0,19.65,2.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,LaGuardia Airport,Airports
1,2023-01-13 09:52:38,2023-01-13 10:32:38,N,5.0,138,239,6.0,0.459,3.81,5.5,0.5,0.0,6.55,,0.0,19.11,2.0,1.0,2.75,Queens,JFK Airport,Airports,Manhattan,Central Park,Yellow Zone
2,2023-01-20 11:55:32,2023-01-20 12:16:28,Y,2.0,1,132,1.0,0.937,5.25,0.5,0.0,0.0,12.24,,0.3,18.29,1.0,1.0,0.0,Unknown,Unknown,Unknown,Queens,LaGuardia Airport,Airports
1,2023-01-08 02:30:59,2023-01-08 02:40:52,N,6.0,74,74,1.0,2.531,7.88,5.0,0.5,0.0,9.5,,0.3,25.93,2.0,1.0,2.75,Manhattan,Morningside Heights,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-15 00:32:49,2023-01-15 01:02:34,N,6.0,263,132,2.0,1.315,5.84,3.0,0.5,0.0,9.5,,0.3,21.64,2.0,2.0,2.5,Brooklyn,Greenpoint,Boro Zone,Queens,LaGuardia Airport,Airports
2,2023-01-15 19:19:40,2023-01-15 19:43:47,N,5.0,181,181,3.0,3.11,8.68,3.5,0.0,0.0,9.5,,0.3,24.73,2.0,2.0,2.75,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-08 18:23:29,2023-01-08 18:43:24,Y,6.0,75,75,0.0,0.984,3.68,1.5,0.0,0.78,5.76,,0.0,14.22,1.0,2.0,2.5,Manhattan,Bloomingdale,Boro Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-06 02:45:04,2023-01-06 03:02:00,Y,99.0,74,74,4.0,2.2,6.89,6.0,0.0,0.0,0.0,,0.0,12.89,2.0,2.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-10 16:36:33,2023-01-10 17:09:54,N,5.0,138,239,3.0,1.61,5.95,1.25,0.5,0.0,0.0,,0.3,8.0,2.0,1.0,0.0,Queens,JFK Airport,Airports,Manhattan,Central Park,Yellow Zone
2,2023-01-09 12:09:43,2023-01-09 12:51:48,N,2.0,41,7,9.0,3.685,8.57,5.5,0.0,0.0,6.55,,0.3,20.92,2.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Queens,Steinway,Boro Zone
2,2023-01-12 02:25:31,2023-01-12 02:38:27,N,4.0,142,4,1.0,0.223,2.5,5.5,0.0,0.0,0.0,,0.0,10.75,2.0,1.0,2.75,Queens,Steinway,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-17 18:06:25,2023-01-17 18:51:28,N,5.0,1,1,2.0,2.673,8.14,2.0,0.0,0.0,6.55,,0.0,16.69,2.0,2.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2023-01-26 07:52:50,2023-01-26 08:00:37,Y,4.0,181,1,4.0,2.533,8.26,5.0,0.5,0.0,0.0,,0.0,13.76,2.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Unknown,Unknown,Unknown
1,2023-01-25 15:33:13,2023-01-25 15:57:38,N,3.0,181,263,1.0,3.529,9.72,2.5,0.5,0.0,0.0,,0.0,12.72,2.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-04 07:20:22,2023-01-04 07:32:08,Y,2.0,132,263,1.0,3.14,7.56,1.5,0.5,0.26,6.55,,0.3,19.42,1.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Brooklyn,Greenpoint,Boro Zone
2,2023-01-29 16:51:28,2023-01-29 16:57:14,N,3.0,1,181,3.0,0.706,7.27,2.0,0.5,0.48,6.55,,0.0,19.3,1.0,2.0,2.5,Unknown,Unknown,Unknown,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-17 15:00:57,2023-01-17 15:19:33,N,1.0,138,41,3.0,2.165,6.79,1.25,0.5,0.0,17.0,,0.0,28.29,1.0,1.0,2.75,Queens,JFK Airport,Airports,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-27 23:57:01,2023-01-28 00:33:44,Y,99.0,41,7,4.0,1.933,6.7,0.0,0.5,0.0,5.76,,0.0,15.46,2.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Queens,Steinway,Boro Zone
1,2023-01-04 23:26:07,2023-01-04 23:36:15,Y,2.0,1,132,4.0,0.187,3.46,3.0,0.5,1.46,9.5,,0.0,20.67,1.0,2.0,2.75,Unknown,Unknown,Unknown,Queens,LaGuardia Airport,Airports
1,2023-01-18 00:12:19,2023-01-18 00:37:03,N,2.0,239,263,0.0,2.023,5.89,1.5,0.0,0.0,17.0,,0.3,24.69,2.0,1.0,0.0,Manhattan,Central Park,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-14 13:11:34,2023-01-14 13:48:51,N,99.0,7,181,1.0,2.449,6.89,0.0,0.5,0.0,9.5,,0.3,17.19,2.0,1.0,0.0,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-04 15:54:40,2023-01-04 16:32:00,Y,2.0,181,263,9.0,0.619,2.5,3.0,0.0,0.0,0.0,,0.0,5.5,2.0,2.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-04 08:13:36,2023-01-04 08:25:28,Y,3.0,132,142,5.0,3.533,8.8,2.0,0.5,0.0,9.5,,0.0,23.55,2.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
2,2023-01-10 08:02:44,2023-01-10 08:42:07,Y,5.0,138,263,4.0,3.106,9.93,1.25,0.0,1.16,9.5,,0.3,24.64,1.0,1.0,2.5,Queens,JFK Airport,Airports,Brooklyn,Greenpoint,Boro Zone
1,2023-01-09 04:26:13,2023-01-09 04:44:24,N,2.0,132,74,2.0,2.55,7.48,2.5,0.5,1.14,0.0,,0.3,14.42,1.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Morningside Heights,Boro Zone
1,2023-01-31 06:06:27,2023-01-31 06:34:04,Y,3.0,74,7,2.0,1.716,8.28,2.5,0.0,1.42,17.0,,0.0,31.7,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-22 06:29:13,2023-01-22 06:42:39,Y,99.0,74,75,5.0,4.986,11.33,6.0,0.5,0.0,12.24,,0.3,32.87,2.0,2.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-26 14:19:09,2023-01-26 15:01:42,Y,2.0,132,41,0.0,2.444,7.0,5.0,0.5,0.0,17.0,,0.0,32.25,1.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-17 21:28:20,2023-01-17 21:54:52,Y,6.0,181,74,9.0,0.676,4.95,1.0,0.5,0.0,0.0,,0.3,6.75,2.0,2.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-17 18:12:27,2023-01-17 18:29:42,Y,2.0,75,239,0.0,3.98,8.43,2.5,0.0,1.8,12.24,,0.3,27.77,1.0,1.0,2.5,Manhattan,Bloomingdale,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-05 09:17:19,2023-01-05 09:29:26,N,99.0,41,1,9.0,3.583,10.67,4.0,0.5,0.0,17.0,,0.3,32.47,2.0,2.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Unknown,Unknown,Unknown
2,2023-01-04 03:57:32,2023-01-04 04:21:30,N,4.0,4,4,0.0,3.419,8.74,3.0,0.0,1.04,0.0,,0.3,15.58,1.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-26 08:18:41,2023-01-26 08:54:08,Y,5.0,142,142,6.0,0.928,4.29,3.0,0.0,0.0,5.76,,0.0,15.55,2.0,2.0,2.5,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-12 07:08:09,2023-01-12 07:13:34,Y,4.0,138,4,4.0,6.028,15.2,3.5,0.0,0.0,0.0,,0.0,21.2,2.0,1.0,2.5,Queens,JFK Airport,Airports,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-21 08:49:31,2023-01-21 09:13:11,Y,99.0,181,1,2.0,3.392,7.99,2.5,0.5,1.71,12.24,,0.3,27.74,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Unknown,Unknown,Unknown
1,2023-01-04 13:43:37,2023-01-04 14:03:47,N,1.0,132,7,4.0,0.41,3.35,2.0,0.0,1.07,5.76,,0.0,12.18,1.0,2.0,0.0,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-24 09:12:14,2023-01-24 09:44:41,N,6.0,74,74,2.0,4.221,11.72,2.5,0.5,0.0,12.24,,0.0,26.96,2.0,1.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-25 12:57:23,2023-01-25 13:36:46,Y,4.0,74,75,4.0,2.742,10.6,1.5,0.5,1.11,12.24,,0.3,29.0,1.0,1.0,2.75,Manhattan,Morningside Heights,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-02 10:42:12,2023-01-02 11:04:03,N,1.0,75,1,9.0,2.473,4.91,2.75,0.5,0.0,0.0,,0.0,10.91,2.0,1.0,2.75,Manhattan,Bloomingdale,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-31 00:05:16,2023-01-31 00:28:01,N,4.0,41,74,9.0,0.905,4.03,0.5,0.0,0.0,9.5,,0.0,16.78,2.0,1.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-06 13:48:45,2023-01-06 14:07:58,Y,6.0,239,41,5.0,1.557,2.5,0.0,0.0,0.0,9.5,,0.0,14.75,2.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-17 06:49:38,2023-01-17 07:20:43,N,2.0,239,142,2.0,4.96,10.28,3.75,0.5,0.0,0.0,,0.0,17.03,2.0,1.0,2.5,Manhattan,Central Park,Yellow Zone,Queens,Steinway,Boro Zone
2,2023-01-26 21:23:55,2023-01-26 21:58:11,N,4.0,239,138,1.0,1.72,5.3,5.0,0.5,0.0,9.5,,0.0,22.8,2.0,1.0,2.5,Manhattan,Central Park,Yellow Zone,Queens,JFK Airport,Airports
2,2023-01-25 14:24:40,2023-01-25 14:41:43,N,5.0,1,138,6.0,3.259,6.62,3.0,0.0,1.69,0.0,,0.0,14.06,1.0,1.0,2.75,Unknown,Unknown,Unknown,Queens,JFK Airport,Airports
1,2023-01-22 23:26:09,2023-01-22 23:46:31,N,6.0,1,1,4.0,2.541,6.59,2.5,0.5,0.0,0.0,,0.3,12.64,2.0,1.0,2.75,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2023-01-26 18:12:21,2023-01-26 18:18:04,N,4.0,41,181,2.0,2.967,8.46,6.0,0.0,2.84,12.24,,0.3,29.84,1.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-28 17:24:47,2023-01-28 18:02:33,Y,99.0,132,75,6.0,1.628,5.39,2.5,0.0,0.0,0.0,,0.3,10.69,1.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Bloomingdale,Boro Zone
2,2023-01-30 08:20:10,2023-01-30 08:41:33,N,99.0,7,263,1.0,3.212,9.55,1.5,0.5,2.36,5.76,,0.3,19.97,1.0,2.0,0.0,Queens,Steinway,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-09 00:15:37,2023-01-09 00:59:57,Y,2.0,181,74,5.0,1.827,5.11,5.5,0.5,0.0,0.0,,0.3,13.91,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-02 17:58:14,2023-01-02 18:08:01,N,4.0,75,1,6.0,1.923,5.04,6.0,0.0,0.0,0.0,,0.3,14.09,2.0,1.0,2.75,Manhattan,Bloomingdale,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-21 21:51:24,2023-01-21 21:56:07,N,1.0,74,1,2.0,0.767,4.54,1.5,0.0,0.67,0.0,,0.3,9.51,1.0,2.0,2.5,Manhattan,Morningside Heights,Boro Zone,Unknown,Unknown,Unknown
1,2023-01-02 05:44:56,2023-01-02 06:15:02,N,6.0,75,7,5.0,3.307,7.1,4.0,0.0,0.0,6.55,,0.3,20.45,1.0,2.0,2.5,Manhattan,Bloomingdale,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-20 10:56:29,2023-01-20 11:33:03,N,2.0,181,4,4.0,2.381,8.14,1.0,0.0,3.09,9.5,,0.3,22.03,1.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-29 01:52:17,2023-01-29 01:57:17,N,5.0,74,239,2.0,1.249,3.93,1.25,0.5,0.0,6.55,,0.3,15.28,2.0,2.0,2.75,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-12 23:44:51,2023-01-13 00:09:00,Y,6.0,132,1,0.0,1.124,5.48,2.75,0.5,0.0,6.55,,0.0,15.28,2.0,1.0,0.0,Queens,LaGuardia Airport,Airports,Unknown,Unknown,Unknown
1,2023-01-14 04:38:24,2023-01-14 04:56:45,N,4.0,7,75,0.0,3.384,8.66,0.5,0.5,0.0,6.55,,0.0,18.96,2.0,1.0,2.75,Queens,Steinway,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-29 05:10:28,2023-01-29 05:23:23,N,3.0,142,239,5.0,3.435,10.19,5.0,0.5,5.48,0.0,,0.0,23.67,1.0,1.0,2.5,Queens,Steinway,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-14 09:32:02,2023-01-14 09:40:48,Y,2.0,74,239,5.0,4.756,11.21,3.0,0.5,0.0,12.24,,0.3,27.25,2.0,1.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-11 17:09:39,2023-01-11 17:26:28,N,5.0,263,41,9.0,2.936,6.38,0.0,0.0,2.08,0.0,,0.0,10.96,1.0,1.0,2.5,Brooklyn,Greenpoint,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-29 23:37:17,2023-01-30 00:07:02,N,4.0,138,132,2.0,0.725,3.97,4.0,0.5,0.0,0.0,,0.3,11.27,2.0,1.0,2.5,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
1,2023-01-17 05:30:22,2023-01-17 05:55:48,N,5.0,181,75,2.0,3.477,8.74,0.5,0.5,0.0,0.0,,0.0,12.24,2.0,2.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-24 07:12:28,2023-01-24 07:37:51,Y,99.0,181,181,4.0,3.924,8.92,6.0,0.5,0.0,0.0,,0.3,15.72,2.0,2.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-21 00:49:52,2023-01-21 01:14:44,Y,4.0,1,1,1.0,2.961,7.56,2.0,0.5,0.0,6.55,,0.3,16.91,2.0,2.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2023-01-12 01:20:30,2023-01-12 02:03:26,Y,4.0,1,263,1.0,0.8,3.13,2.0,0.0,0.0,9.5,,0.3,17.68,2.0,2.0,2.75,Unknown,Unknown,Unknown,Brooklyn,Greenpoint,Boro Zone
1,2023-01-24 11:08:40,2023-01-24 11:20:19,Y,5.0,263,1,2.0,2.441,6.28,2.75,0.5,0.0,6.55,,0.0,18.58,1.0,2.0,2.5,Brooklyn,Greenpoint,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-25 17:15:30,2023-01-25 17:39:16,Y,2.0,4,239,1.0,1.131,3.31,4.0,0.5,0.0,0.0,,0.0,10.56,2.0,2.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-01 12:37:55,2023-01-01 13:19:59,Y,3.0,239,75,6.0,3.264,11.12,0.5,0.0,0.0,9.5,,0.3,23.92,2.0,1.0,2.5,Manhattan,Central Park,Yellow Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-05 23:05:33,2023-01-05 23:43:57,Y,99.0,1,1,2.0,0.663,2.5,3.75,0.0,0.0,0.0,,0.3,9.3,2.0,2.0,2.75,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2023-01-03 12:26:23,2023-01-03 13:04:01,Y,2.0,1,41,5.0,3.47,8.31,1.5,0.5,0.0,9.5,,0.3,22.86,2.0,1.0,2.75,Unknown,Unknown,Unknown,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-10 07:33:27,2023-01-10 07:51:25,Y,99.0,142,41,4.0,4.895,11.53,0.0,0.5,0.0,17.0,,0.0,29.03,2.0,1.0,0.0,Queens,Steinway,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-17 08:39:22,2023-01-17 09:14:30,N,6.0,4,75,6.0,3.596,7.6,3.75,0.5,0.0,9.5,,0.3,24.15,2.0,2.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-19 23:53:52,2023-01-19 23:59:39,N,2.0,132,74,3.0,4.094,9.19,3.0,0.5,3.56,6.55,,0.3,25.6,1.0,2.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Morningside Heights,Boro Zone
1,2023-01-24 22:54:54,2023-01-24 23:21:44,Y,1.0,132,263,0.0,2.761,8.93,1.0,0.5,1.06,17.0,,0.3,28.79,1.0,1.0,0.0,Queens,LaGuardia Airport,Airports,Brooklyn,Greenpoint,Boro Zone
2,2023-01-26 06:22:06,2023-01-26 06:55:44,N,5.0,74,263,2.0,3.669,9.73,2.75,0.5,0.0,12.24,,0.3,28.02,2.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-07 05:26:17,2023-01-07 06:07:13,N,99.0,41,1,3.0,3.71,8.99,4.0,0.5,0.0,6.55,,0.3,23.09,2.0,1.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Unknown,Unknown,Unknown
2,2023-01-29 06:42:16,2023-01-29 06:56:21,N,1.0,4,239,9.0,2.991,9.65,4.0,0.0,0.0,5.76,,0.0,22.16,2.0,2.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-08 19:07:27,2023-01-08 19:09:43,Y,4.0,181,4,1.0,0.235,2.5,3.75,0.5,1.57,17.0,,0.0,27.82,1.0,2.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-22 17:12:16,2023-01-22 17:32:58,N,4.0,138,1,5.0,1.804,3.83,5.0,0.5,0.04,0.0,,0.3,9.67,1.0,2.0,0.0,Queens,JFK Airport,Airports,Unknown,Unknown,Unknown
2,2023-01-06 12:48:28,2023-01-06 13:08:33,Y,6.0,142,181,9.0,3.101,8.78,3.5,0.0,0.0,0.0,,0.0,15.03,2.0,1.0,2.75,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-12 23:07:48,2023-01-12 23:36:03,Y,5.0,142,41,1.0,1.772,6.45,5.5,0.5,0.0,17.0,,0.3,29.75,2.0,2.0,0.0,Queens,Steinway,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-28 00:30:53,2023-01-28 01:07:11,Y,5.0,181,74,2.0,0.406,2.89,3.75,0.5,0.0,0.0,,0.3,7.44,2.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-10 18:07:20,2023-01-10 18:28:50,N,1.0,132,181,2.0,0.189,2.5,3.5,0.0,0.0,17.0,,0.3,25.8,2.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-01 05:24:37,2023-01-01 06:02:44,Y,5.0,263,181,5.0,3.43,7.31,0.0,0.5,0.0,0.0,,0.0,7.81,1.0,2.0,0.0,Brooklyn,Greenpoint,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-04 21:02:51,2023-01-04 21:37:39,N,6.0,41,142,3.0,3.428,9.27,2.5,0.5,1.03,6.55,,0.3,22.65,1.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Queens,Steinway,Boro Zone
2,2023-01-21 20:24:58,2023-01-21 20:38:14,N,6.0,1,132,5.0,1.998,7.55,3.0,0.0,0.0,5.76,,0.0,19.06,2.0,2.0,2.75,Unknown,Unknown,Unknown,Queens,LaGuardia Airport,Airports
2,2023-01-12 11:00:29,2023-01-12 11:07:22,N,3.0,132,138,4.0,0.889,2.5,5.0,0.0,0.0,0.0,,0.3,10.55,2.0,2.0,2.75,Queens,LaGuardia Airport,Airports,Queens,JFK Airport,Airports
1,2023-01-08 10:35:27,2023-01-08 11:17:45,Y,5.0,239,41,5.0,1.281,5.38,3.75,0.0,1.62,9.5,,0.3,23.3,1.0,1.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-07 14:28:28,2023-01-07 14:50:21,Y,5.0,75,41,1.0,1.924,5.51,3.75,0.5,0.0,12.24,,0.3,22.3,2.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-19 03:35:46,2023-01-19 04:06:41,Y,1.0,132,132,3.0,2.812,8.08,3.5,0.0,0.81,0.0,,0.0,12.39,1.0,2.0,0.0,Queens,LaGuardia Airport,Airports,Queens,LaGuardia Airport,Airports
1,2023-01-29 22:42:09,2023-01-29 22:50:06,Y,6.0,142,263,2.0,1.785,4.68,1.5,0.5,1.21,6.55,,0.3,17.49,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-17 20:27:28,2023-01-17 20:56:16,N,2.0,142,142,1.0,0.118,2.5,1.5,0.0,0.0,0.0,,0.3,6.8,2.0,1.0,2.5,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
